time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-06-11 05:44:37.896653,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.8,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:38.899873,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.6,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:39.902996,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.8,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:40.905740,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.2,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:41.908973,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.2,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:42.911395,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.7,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:43.913818,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.3,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:44.917196,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.5,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:45.920317,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.5,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:46.923510,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.5,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:47.926779,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.5,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:48.929936,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.7,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:49.933165,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.0,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:50.936412,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.0,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:51.939143,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.4,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:52.942333,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.4,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:53.945508,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.2,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:54.948848,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.2,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:55.951398,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.3,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:56.954137,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.6,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:57.957479,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.6,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:58.960853,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.3,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:44:59.964386,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.6,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:00.967654,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.6,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:01.970842,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.8,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:02.974284,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.9,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:03.977368,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.9,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:04.980912,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.2,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:05.984148,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.5,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:06.987282,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.4,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:07.989562,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.4,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:08.991915,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.4,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:09.994692,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.9,28.0,3.389,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:10.997780,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.9,28.0,3.389,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:12.000906,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.9,28.0,3.389,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:13.004115,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.0,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:14.007409,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.8,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:15.010539,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.1,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:16.013624,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.1,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:17.016668,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.2,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:18.019451,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.8,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:19.022556,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.9,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:20.025441,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.9,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:21.027901,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.0,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:22.030342,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.5,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:23.033087,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.5,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:24.036231,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.5,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:25.039498,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.7,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:26.042814,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.7,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:27.046108,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.8,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:28.048890,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.8,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:29.052155,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.7,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:30.055389,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.3,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:31.058607,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.3,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:32.061794,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.3,28.0,3.39,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:33.064762,28.1,279.9,23.1,279.9,96,100,0.0,27.21,64.0,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:34.067151,28.1,279.9,23.1,279.9,96,100,0.0,27.23,64.3,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:35.069842,28.1,279.9,23.1,279.9,96,100,0.0,27.23,64.3,28.0,3.39,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:36.072999,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.1,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:37.076687,28.1,279.9,23.1,279.9,96,100,0.0,27.2,64.1,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:38.079501,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.0,28.0,3.39,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:39.082561,28.1,279.9,23.1,279.9,96,100,0.0,27.23,63.8,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:40.085800,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.7,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:41.089056,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.7,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:42.092408,28.1,279.9,23.1,279.9,96,100,0.0,27.23,63.6,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:43.095755,28.1,279.9,23.1,279.9,96,100,0.0,27.2,63.8,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:44.098794,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.3,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:45.101827,28.1,279.9,23.1,279.9,96,100,0.0,27.22,64.3,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:46.104920,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.6,28.0,3.393,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:47.107297,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.5,28.0,3.393,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:48.109649,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.5,28.0,3.393,3.41,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:49.112519,28.1,279.9,23.1,279.9,96,100,0.0,27.23,63.4,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:50.115798,28.1,279.9,23.1,279.9,96,100,0.0,27.23,63.4,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:51.118995,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.5,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:52.122238,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.2,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:53.125359,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.2,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:54.129045,28.1,279.9,23.1,279.9,96,100,0.0,27.22,63.0,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:55.132520,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.5,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:56.135777,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.3,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:57.138942,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.3,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:58.141598,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.3,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:45:59.144154,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.3,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:00.146623,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.1,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:01.149359,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.1,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:02.152485,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.1,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:03.155646,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.4,28.0,3.392,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:04.158936,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.7,28.0,3.392,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:05.162254,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.9,28.0,3.392,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:06.165730,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.9,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:07.168838,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:08.171693,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.393,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:09.174995,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.5,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:10.178214,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.5,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:11.181158,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.5,28.0,3.39,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:12.183621,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.8,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:13.186405,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.2,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:14.188932,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.4,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:15.191842,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.4,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:16.195004,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.2,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:17.198244,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.4,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:18.202100,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.1,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:19.205044,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.1,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:20.207632,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.3,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:21.210905,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.9,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:22.214042,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.9,28.0,3.392,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:23.217265,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.8,28.0,3.392,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:24.220430,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.8,28.0,3.392,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:25.222617,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.4,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:26.225154,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.4,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:27.227921,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:28.231129,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.7,28.0,3.393,3.408,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:29.234367,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.6,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:30.236736,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.6,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:31.239850,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.5,28.0,3.393,3.417,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:32.243062,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.4,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:33.246211,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.8,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:34.249108,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.8,28.0,3.392,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:35.252158,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:36.255541,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.0,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:37.258538,28.1,279.9,23.1,279.9,96,100,0.0,27.21,63.0,28.0,3.389,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:38.261123,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.9,28.0,3.393,3.42,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:39.263695,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.9,28.0,3.393,3.42,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:40.266105,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.8,28.0,3.393,3.42,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:41.269249,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.7,28.0,3.393,3.42,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:42.272461,28.1,279.9,23.1,279.9,96,100,0.0,27.23,62.7,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:43.275229,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.5,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:44.278318,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.5,28.0,3.386,3.414,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:45.281420,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.7,28.0,3.392,3.416,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:46.284790,28.1,279.9,23.1,279.9,96,100,0.0,27.2,62.7,28.0,3.392,3.416,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:47.288015,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.6,28.0,3.392,3.416,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:48.306234,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:49.309704,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.6,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:50.313468,28.1,279.9,23.1,279.9,96,100,0.0,27.22,62.4,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:51.316200,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.1,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:52.318515,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.2,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:53.321670,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.2,28.0,3.393,3.419,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
2022-06-11 05:46:54.324888,28.1,279.9,23.1,279.9,96,100,0.0,27.21,62.2,28.0,3.393,3.411,27,28,560,558,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000
