time,rd6018.Voltage Setting.V,rd6018.Current Setting.A,rd6018.Voltage Output.V,rd6018.Current Output.A,rd6018.Power Output.W,rd6018.External Temperature.C,ut61e.Pack_Voltage.V,rec-q-binary.internal_relay.binary,rec-q-binary.charge_enable.binary,rec-q-binary.system_plus.binary,rec-q-binary.contactor.binary,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary
2022-03-06 19:41:13.530602,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:14.533944,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:15.537749,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:16.540980,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:17.543759,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:18.546450,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:19.549875,29.2,18.0,26.97,17.93,483.57,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:20.553632,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:21.557028,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:22.560567,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:23.568677,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:24.572213,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:25.575824,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:26.579405,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:27.582915,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:28.586753,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:29.592146,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:30.595656,29.2,18.0,26.95,17.93,483.21,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:31.598907,29.2,18.0,26.95,17.93,483.21,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:32.602487,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:33.605973,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:34.609546,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:35.612819,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:36.616333,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:37.619933,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:38.623438,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:39.626929,29.2,18.0,26.97,17.94,483.84,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:40.631078,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:41.634964,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:42.637850,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:43.640394,29.2,18.0,26.97,17.94,483.84,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:44.643503,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:45.647056,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:46.650553,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:47.654058,29.2,18.0,26.97,17.94,483.84,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:48.657509,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:49.660947,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:50.664498,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:51.667946,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:52.671438,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:53.674917,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:54.678624,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:55.682266,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:56.685862,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:57.689150,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:58.692826,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:41:59.696364,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:00.699857,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:01.707831,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:02.711613,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:03.715200,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:04.718769,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:05.722118,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:06.729914,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:07.734207,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:08.737882,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:09.741967,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:10.745488,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:11.749436,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:12.753508,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:13.757409,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:14.761646,29.2,18.0,26.95,17.93,483.21,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:15.765666,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:16.769289,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:17.773486,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:18.777364,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:19.782651,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:20.786100,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:21.788634,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:22.791523,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:23.795125,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:24.799707,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:25.803528,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:26.807534,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:27.811175,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:28.814774,29.2,18.0,26.95,17.94,483.48,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:29.818631,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:30.822301,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:31.825944,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:32.829493,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:33.832248,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:34.835197,29.2,18.0,26.97,17.94,483.84,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:35.838638,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:36.842401,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:37.846242,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:38.850053,29.2,18.0,26.97,17.93,483.57,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:39.853784,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:40.857822,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:41.861542,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:42.865200,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:43.868650,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:44.872259,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:45.876024,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:46.878895,29.2,18.0,26.96,17.93,483.39,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:47.881799,29.2,18.0,26.96,17.93,483.39,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:48.884812,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:49.888876,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:50.892499,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:51.896316,29.2,18.0,26.96,17.94,483.66,28,26.71,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
2022-03-06 19:42:52.900238,29.2,18.0,26.96,17.94,483.66,28,26.7,1,1,0,1,28.7,70.0,23.1,100.0,0,100,0.99,26.71,6536.1,19.0,3.335,3.345,18,19,560,6,00000000 00000000 10000000 00001010,10101000 10100000 10000010 00000000
