"timestamp","Gateway [0]","Gateway [0]","Gateway [0]","Gateway [0]","Gateway [0]","Gateway [0]","Gateway [0]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","VE.Bus System [276]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Battery Monitor [512]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","Solar Charger [279]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [0]","System overview [276]","Generator start/stop [0]","Temperature sensor [28]","Temperature sensor [28]","Temperature sensor [28]","Temperature sensor [29]","Temperature sensor [29]","Temperature sensor [29]","Temperature sensor [30]","Temperature sensor [30]","Temperature sensor [30]","Temperature sensor [31]","Temperature sensor [31]","Temperature sensor [31]","Alternator [0]","Alternator [0]","Alternator [0]","Alternator [0]","Alternator [0]"
"2022-12-31 01:39:17","38025","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.25","-2.40","24","67.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.77","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.25","-60.000000",,,"60","-2.30",,"67.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.7","24.2","OK","54.7","-17.4","OK","69.7","5.4","OK","37.0","26.27","20.0","External control","0","83"
"2022-12-31 01:39:42","38000","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","67.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.72","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"67.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.8","24.2","OK","54.7","-17.4","OK","69.7","5.4","OK","37.2","26.26","20.0","External control","0","83"
"2022-12-31 01:39:52","37990","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","67.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.78","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"67.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.8","24.2","OK","54.7","-17.4","OK","69.6","5.4","OK","38.0","26.26","20.0","External control","0","83"
"2022-12-31 01:40:17","37965","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.77","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.8","24.2","OK","54.7","-17.4","OK","69.7","5.4","OK","38.5","26.26","20.0","External control","0","83"
"2022-12-31 01:40:52","37930","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.73","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.7","24.1","OK","54.7","-17.4","OK","69.6","5.4","OK","38.4","26.26","20.0","External control","0","83"
"2022-12-31 01:41:02","37920","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.76","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.7","24.2","OK","54.7","-17.4","OK","69.7","5.4","OK","38.1","26.26","20.0","External control","0","83"
"2022-12-31 01:41:17","37905","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.90","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.75","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-102.000000",,,"102","-3.90",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.7","24.1","OK","54.7","-17.4","OK","69.6","5.4","OK","37.7","26.26","20.0","External control","0","83"
"2022-12-31 01:42:17","37845","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.25","-2.30","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.75","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.25","-60.000000",,,"60","-2.30",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.7","24.1","OK","54.7","-17.4","OK","69.6","5.4","OK","36.8","26.27","20.0","External control","0","83"
"2022-12-31 01:43:02","37800","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.60","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.25","0.0","0","On","On","Off","1.77","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.25","-65.000000",,,"65","-2.50",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","37.3","26.26","20.0","External control","0","83"
"2022-12-31 01:43:06","37796",,,,"Generator start/stop","Manual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-12-31 01:43:17","37785","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.76","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","37.8","26.26","20.0","External control","0","83"
"2022-12-31 01:44:17","37725","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.8","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","38.4","26.26","20.0","External control","0","83"
"2022-12-31 01:44:42","37700","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.90","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.27","0.0","0","On","On","Off","1.73","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-102.000000",,,"102","-3.90",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.8","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","37.8","26.26","20.0","External control","0","83"
"2022-12-31 01:44:52","37690","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.90","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-102.000000",,,"102","-3.90",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.8","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","37.8","26.26","20.0","External control","0","83"
"2022-12-31 01:45:17","37665","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.30","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.71","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-60.000000",,,"60","-2.30",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.8","24.1","OK","54.7","-17.4","OK","69.6","5.3","OK","37.0","26.27","20.0","External control","0","83"
"2022-12-31 01:46:17","37605","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.30","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-60.000000",,,"60","-2.30",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.2","OK","84.8","24.1","OK","54.6","-17.4","OK","69.6","5.3","OK","37.2","26.27","20.0","External control","0","83"
"2022-12-31 01:47:17","37545","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.23","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","85.0","24.1","OK","54.6","-17.4","OK","69.6","5.3","OK","38.6","26.26","20.0","External control","0","83"
"2022-12-31 01:48:17","37485","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.90","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.69","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-102.000000",,,"102","-3.90",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.8","24.1","OK","54.6","-17.4","OK","69.6","5.3","OK","37.7","26.26","20.0","External control","0","83"
"2022-12-31 01:49:17","37425","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.30","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-60.000000",,,"60","-2.30",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.6","-17.4","OK","69.7","5.3","OK","36.8","26.27","20.0","External control","0","83"
"2022-12-31 01:50:17","37365","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.6","-17.4","OK","69.7","5.3","OK","38.0","26.26","20.0","External control","0","83"
"2022-12-31 01:51:17","37305","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.64","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.6","-17.4","OK","69.7","5.3","OK","38.4","26.26","20.0","External control","0","83"
"2022-12-31 01:51:22","37300","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.23","0.0","0","On","On","Off","1.63","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.6","-17.4","OK","69.7","5.3","OK","38.2","26.26","20.0","External control","0","83"
"2022-12-31 01:51:32","37290","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.00","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-104.000000",,,"104","-4.00",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.0","OK","54.6","-17.4","OK","69.7","5.3","OK","38.0","26.26","20.0","External control","0","83"
"2022-12-31 01:52:17","37245","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.40","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.69","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-62.000000",,,"62","-2.40",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.1","OK","54.7","-17.4","OK","69.7","5.3","OK","37.3","26.27","20.0","External control","0","83"
"2022-12-31 01:53:17","37185","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.40","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.26","0.0","0","On","On","Off","1.67","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-62.000000",,,"62","-2.40",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.0","OK","54.6","-17.4","OK","69.6","5.3","OK","37.2","26.27","20.0","External control","0","83"
"2022-12-31 01:53:32","37170","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.80","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.71","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-99.000000",,,"99","-3.80",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.0","OK","54.6","-17.4","OK","69.7","5.3","OK","37.6","26.26","20.0","External control","0","83"
"2022-12-31 01:53:42","37160","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.70","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.7","24.0","OK","54.6","-17.4","OK","69.6","5.3","OK","37.8","26.26","20.0","External control","0","83"
"2022-12-31 01:54:17","37125","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-4.10","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.25","0.0","0","On","On","Off","1.69","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-107.000000",,,"107","-4.10",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","84.9","24.0","OK","54.6","-17.4","OK","69.7","5.3","OK","38.6","26.26","20.0","External control","0","83"
"2022-12-31 01:55:17","37065","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-3.90","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.66","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-102.000000",,,"102","-3.90",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","85.0","24.0","OK","54.6","-17.4","OK","69.6","5.2","OK","37.6","26.26","20.0","External control","0","83"
"2022-12-31 01:55:52","37030","Not active","Closed","State of Charge",,,"Open","Ok",,,,,,,,,,,,,"30.00","Inverting","No error","Off","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok",,"Not ignored","23","24","26.24","-2.40","24","66.0","100.0","28.1","23.1","279.9","279.9","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","No alarm","3.28","3.28","26.24","0.0","0","On","On","Off","1.64","0","Off","Open","0.00","0","1.34","541","No error","500.59","0",,"26.24","-62.000000",,,"62","-2.40",,"66.0","discharging","No alarm","No alarm","Off","Off","Off","Off","Off","Off","Off","Grid ok","No alarm","20.1","OK","85.0","24.0","OK","54.5","-17.4","OK","69.6","5.2","OK","36.9","26.27","20.0","External control","0","83"
