time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-06 14:30:30.311690,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.7,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:31.314542,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:32.317336,27.6,279.9,23.1,279.9,96,100,0.0,27.05,57.3,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:33.320211,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.4,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:34.323067,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:35.330024,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:36.332860,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.7,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:37.335691,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.4,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:38.338529,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.8,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:39.341386,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.8,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:40.348928,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.8,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:41.351094,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:42.353337,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:43.356245,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:44.359045,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:45.366421,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.375,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:46.369264,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.375,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:47.372107,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.3,27.5,3.375,3.392,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:48.375145,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.3,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:49.378000,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:50.385369,27.6,279.9,23.1,279.9,96,100,0.0,27.05,57.6,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:51.388150,27.6,279.9,23.1,279.9,96,100,0.0,27.05,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:52.390909,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:53.393239,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:54.395621,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.4,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:55.398042,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:56.400899,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:57.403725,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.6,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:58.406629,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.3,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:30:59.409504,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.8,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:00.412433,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.3,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:01.415323,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.3,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:02.418257,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:03.421348,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:04.424207,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.9,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:05.426966,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.1,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:06.429181,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.1,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:07.431404,27.6,279.9,23.1,279.9,96,100,0.0,27.05,56.2,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:08.433786,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:09.436653,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:10.439565,27.6,279.9,23.1,279.9,96,100,0.0,27.05,56.4,27.5,3.377,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:11.442503,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.2,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:12.450511,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.2,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:13.453518,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.2,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:14.456328,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.1,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:15.459136,27.6,279.9,23.1,279.9,96,100,0.0,27.05,56.5,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:16.462154,27.6,279.9,23.1,279.9,96,100,0.0,27.05,56.5,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:17.469078,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:18.481080,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:19.483095,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:20.485067,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:21.487567,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.7,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:22.490372,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.3,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:23.493213,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.7,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:24.496038,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:25.498865,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:26.501840,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:27.504615,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.0,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:28.507386,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.8,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:29.510191,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.8,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:30.512961,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.8,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:31.516207,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:32.518421,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:33.520998,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.0,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:34.523896,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.0,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:35.526726,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.4,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:36.529479,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.4,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:37.532264,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.4,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:38.535044,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.5,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:39.537867,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.7,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:40.540743,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.7,27.5,3.375,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:41.543735,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.4,27.5,3.375,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:42.546613,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.7,27.5,3.375,3.389,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:43.549421,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:44.551811,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:45.554097,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.6,27.5,3.375,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:46.556450,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.6,27.5,3.378,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:47.559327,27.6,279.9,23.1,279.9,96,100,0.0,27.08,56.9,27.5,3.378,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:48.562357,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.0,27.5,3.378,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:49.565260,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.0,27.5,3.378,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:50.568030,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.2,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:51.570869,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.1,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:52.577546,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.1,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:53.580403,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.1,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:54.583232,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.8,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:55.585980,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.2,27.5,3.371,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:56.589268,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.2,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:57.596153,27.6,279.9,23.1,279.9,96,100,0.0,27.08,56.9,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:58.598469,27.6,279.9,23.1,279.9,96,100,0.0,27.08,56.9,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:31:59.601064,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.9,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:00.603874,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.4,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:01.606658,27.6,279.9,23.1,279.9,96,100,0.0,27.06,56.4,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:02.614420,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.9,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:03.617196,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.8,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:04.620031,27.6,279.9,23.1,279.9,96,100,0.0,27.07,56.8,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:05.622787,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.0,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:06.625566,27.6,279.9,23.1,279.9,96,100,0.0,27.07,58.0,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:07.628349,27.6,279.9,23.1,279.9,96,100,0.0,27.08,58.5,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:08.631178,27.6,279.9,23.1,279.9,96,100,0.0,27.08,58.5,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:09.634240,27.6,279.9,23.1,279.9,96,100,0.0,27.06,58.1,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:10.637114,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:11.639675,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.6,27.5,3.377,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:12.642248,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.7,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:13.650064,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.7,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:14.652911,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.2,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:15.655707,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.4,27.5,3.374,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:16.658489,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.3,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:17.661304,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.3,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:18.668457,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.3,27.5,3.375,3.39,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:19.671162,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.3,27.5,3.371,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:20.673934,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.3,27.5,3.371,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:21.676707,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.4,27.5,3.371,3.395,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:22.679810,27.6,279.9,23.1,279.9,96,100,0.0,27.07,57.1,27.5,3.377,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:23.686371,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.377,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:24.688631,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.5,27.5,3.377,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:25.691496,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:26.694442,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.6,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:27.697337,27.6,279.9,23.1,279.9,96,100,0.0,27.06,57.3,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
2023-03-06 14:32:28.700161,27.6,279.9,23.1,279.9,96,100,0.0,27.08,57.7,27.5,3.375,3.393,26,27,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,0,0,0,0,0,0,0
