time,rec-q-can.CVL.V,rec-q-can.CCL.A,rec-q-can.DVL.V,rec-q-can.DCL.A,rec-q-can.SOC.%,rec-q-can.SOH.%,rec-q-can.SOC_HR.%,rec-q-can.Battery Voltage.V,rec-q-can.Battery Current.A,rec-q-can.Battery Temp.C,rec-q-can.Min Cell Voltage.V,rec-q-can.Max Cell Voltage.V,rec-q-can.Min Temperature.C,rec-q-can.Max Temperature.C,rec-q-can.Rated Capacity.AH,rec-q-can.Remaining Capacity.AH,rec-q-can.Warning Bits.binary,rec-q-can.Alarm Bits.binary,ws-can.CVT.V,ws-can.CCT.A,ws-can.CV.V,ws-can.CC.A,ws-can.Alternator Temperature.C,ws-can.Alternator Speed.RPM,ws-can.Engine Speed.RPM,ws-can.Field Drive.%
2023-03-07 03:17:53.606263,27.6,279.9,23.1,279.9,94,100,0.0,27.3,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.1,55.0,4234.0,1445.0,83
2023-03-07 03:17:54.610083,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.7,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,155.5,55.0,4234.0,1445.0,83
2023-03-07 03:17:55.613388,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.9,55.0,4234.0,1445.0,83
2023-03-07 03:17:56.616996,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.5,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.65,55.0,4234.0,1445.0,83
2023-03-07 03:17:57.620587,27.6,279.9,23.1,279.9,94,100,0.0,27.31,145.5,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,55.0,4234.0,1445.0,83
2023-03-07 03:17:58.624492,27.6,279.9,23.1,279.9,94,100,0.0,27.31,145.4,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,55.0,4234.0,1445.0,83
2023-03-07 03:17:59.627481,27.6,279.9,23.1,279.9,94,100,0.0,27.31,146.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.25,55.0,4234.0,1445.0,83
2023-03-07 03:18:00.630266,27.6,279.9,23.1,279.9,94,100,0.0,27.31,146.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.9,55.0,4234.0,1445.0,83
2023-03-07 03:18:01.633593,27.6,279.9,23.1,279.9,94,100,0.0,27.31,146.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.7,55.0,4234.0,1445.0,83
2023-03-07 03:18:02.637020,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.2,30.0,3.408,3.419,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.4,55.0,4234.0,1445.0,83
2023-03-07 03:18:03.640718,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.6,30.0,3.408,3.419,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.8,55.0,4234.0,1445.0,83
2023-03-07 03:18:04.644062,27.6,279.9,23.1,279.9,94,100,0.0,27.3,145.6,30.0,3.408,3.419,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.0,55.0,4234.0,1445.0,83
2023-03-07 03:18:05.647193,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.6,30.0,3.408,3.419,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.6,55.0,4234.0,1445.0,83
2023-03-07 03:18:06.649816,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.9,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.2,55.0,4234.0,1445.0,83
2023-03-07 03:18:07.653289,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.9,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.3,55.0,4234.0,1445.0,83
2023-03-07 03:18:08.656811,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.9,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.35,55.0,4234.0,1445.0,83
2023-03-07 03:18:09.660092,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.4,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.05,55.0,4234.0,1445.0,83
2023-03-07 03:18:10.663513,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.7,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.7,55.0,4234.0,1445.0,83
2023-03-07 03:18:11.667037,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.9,55.0,4234.0,1445.0,83
2023-03-07 03:18:12.670353,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.45,55.0,4234.0,1445.0,83
2023-03-07 03:18:13.673342,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.65,55.0,4234.0,1445.0,83
2023-03-07 03:18:14.676785,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.05,55.0,4234.0,1445.0,83
2023-03-07 03:18:15.680004,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.2,55.0,4234.0,1445.0,83
2023-03-07 03:18:16.683471,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.95,55.0,4234.0,1445.0,83
2023-03-07 03:18:17.686326,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.85,55.0,4234.0,1445.0,83
2023-03-07 03:18:18.688888,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.4,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.0,55.0,4234.0,1445.0,83
2023-03-07 03:18:19.691684,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.65,55.0,4234.0,1445.0,83
2023-03-07 03:18:20.695515,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.95,55.0,4234.0,1445.0,83
2023-03-07 03:18:21.699080,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.3,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.1,55.0,4234.0,1445.0,83
2023-03-07 03:18:22.702424,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.5,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.95,55.0,4234.0,1445.0,83
2023-03-07 03:18:23.705624,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.5,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.35,55.0,4234.0,1445.0,83
2023-03-07 03:18:24.709004,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.5,30.0,3.408,3.417,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,55.0,4234.0,1445.0,83
2023-03-07 03:18:25.712438,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.2,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.75,55.0,4234.0,1445.0,83
2023-03-07 03:18:26.715778,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.4,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.95,55.0,4234.0,1445.0,83
2023-03-07 03:18:27.718409,27.6,279.9,23.1,279.9,95,100,0.0,27.3,145.4,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.5,55.0,4234.0,1445.0,83
2023-03-07 03:18:28.721603,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.85,55.0,4234.0,1445.0,83
2023-03-07 03:18:29.724843,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.65,55.0,4234.0,1445.0,83
2023-03-07 03:18:30.727336,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.1,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.55,55.0,4249.0,1450.0,83
2023-03-07 03:18:31.730002,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.2,55.0,4249.0,1450.0,83
2023-03-07 03:18:32.732962,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.65,55.0,4249.0,1450.0,83
2023-03-07 03:18:33.736399,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.65,55.0,4249.0,1450.0,83
2023-03-07 03:18:34.739902,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,55.0,4249.0,1450.0,83
2023-03-07 03:18:35.743414,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.05,55.0,4249.0,1450.0,83
2023-03-07 03:18:36.746487,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.35,55.0,4249.0,1450.0,83
2023-03-07 03:18:37.749301,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.6,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.15,55.0,4249.0,1450.0,83
2023-03-07 03:18:38.752843,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.45,55.0,4249.0,1450.0,83
2023-03-07 03:18:39.756899,27.6,279.9,23.1,279.9,95,100,0.0,27.3,144.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.15,55.0,4249.0,1450.0,83
2023-03-07 03:18:40.760287,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.9,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.85,55.0,4249.0,1450.0,83
2023-03-07 03:18:41.763558,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.0,55.0,4249.0,1450.0,83
2023-03-07 03:18:42.766627,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.9,54.0,4249.0,1450.0,83
2023-03-07 03:18:43.769129,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.4,54.0,4249.0,1450.0,83
2023-03-07 03:18:44.771671,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.2,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.65,54.0,4249.0,1450.0,83
2023-03-07 03:18:45.774717,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.3,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.45,54.0,4249.0,1455.0,83
2023-03-07 03:18:46.778036,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.3,54.0,4264.0,1455.0,83
2023-03-07 03:18:47.781282,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.35,54.0,4264.0,1455.0,83
2023-03-07 03:18:48.784800,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.35,54.0,4264.0,1455.0,83
2023-03-07 03:18:49.788265,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.4,54.0,4264.0,1455.0,83
2023-03-07 03:18:50.791958,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.25,54.0,4264.0,1455.0,83
2023-03-07 03:18:51.795270,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.7,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.2,54.0,4264.0,1455.0,83
2023-03-07 03:18:52.798635,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.5,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.35,54.0,4264.0,1455.0,83
2023-03-07 03:18:53.801542,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.3,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.65,54.0,4264.0,1455.0,83
2023-03-07 03:18:54.804854,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.5,55.0,4264.0,1455.0,83
2023-03-07 03:18:55.807941,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,153.6,55.0,4264.0,1455.0,83
2023-03-07 03:18:56.810596,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.408,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,153.75,55.0,4264.0,1455.0,83
2023-03-07 03:18:57.813514,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.3,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.5,55.0,4264.0,1455.0,83
2023-03-07 03:18:58.816931,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.1,55.0,4264.0,1455.0,83
2023-03-07 03:18:59.820467,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.25,56.0,4264.0,1455.0,83
2023-03-07 03:19:00.823820,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.95,56.0,4264.0,1455.0,83
2023-03-07 03:19:01.827247,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.1,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.75,56.0,4264.0,1455.0,83
2023-03-07 03:19:02.830849,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.0,56.0,4264.0,1455.0,83
2023-03-07 03:19:03.833808,27.6,279.9,23.1,279.9,95,100,0.0,27.31,145.0,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.9,56.0,4264.0,1455.0,83
2023-03-07 03:19:04.837143,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.3,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.85,57.0,4264.0,1455.0,83
2023-03-07 03:19:05.840791,27.6,279.9,23.1,279.9,95,100,0.0,27.31,144.5,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.4,57.0,4264.0,1455.0,83
2023-03-07 03:19:06.844209,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.1,57.0,4264.0,1455.0,83
2023-03-07 03:19:07.847362,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.45,57.0,4264.0,1455.0,83
2023-03-07 03:19:08.852256,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.35,58.0,4264.0,1455.0,83
2023-03-07 03:19:09.855332,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,155.15,58.0,4264.0,1455.0,83
2023-03-07 03:19:10.857803,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,155.15,58.0,4264.0,1455.0,83
2023-03-07 03:19:11.860891,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.6,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.85,58.0,4264.0,1455.0,83
2023-03-07 03:19:12.864424,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.6,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.8,58.0,4264.0,1455.0,83
2023-03-07 03:19:13.867932,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.1,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.4,59.0,4264.0,1455.0,83
2023-03-07 03:19:14.871233,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.1,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.0,59.0,4264.0,1455.0,83
2023-03-07 03:19:15.874358,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.35,59.0,4264.0,1455.0,83
2023-03-07 03:19:16.877548,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.5,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.7,59.0,4264.0,1455.0,83
2023-03-07 03:19:17.880820,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.65,60.0,4264.0,1455.0,83
2023-03-07 03:19:18.884183,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.7,60.0,4264.0,1455.0,83
2023-03-07 03:19:19.887501,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.15,60.0,4264.0,1455.0,83
2023-03-07 03:19:20.890745,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.0,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.95,60.0,4264.0,1455.0,83
2023-03-07 03:19:21.893519,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.0,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.2,60.0,4264.0,1455.0,83
2023-03-07 03:19:22.896092,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.9,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.15,61.0,4264.0,1455.0,83
2023-03-07 03:19:23.899058,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.2,61.0,4264.0,1455.0,83
2023-03-07 03:19:24.902047,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.4,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.7,61.0,4264.0,1455.0,83
2023-03-07 03:19:25.904607,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.7,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.0,61.0,4264.0,1455.0,83
2023-03-07 03:19:26.907647,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.2,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.65,62.0,4264.0,1455.0,83
2023-03-07 03:19:27.915489,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.2,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.7,62.0,4264.0,1455.0,83
2023-03-07 03:19:28.918385,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.5,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,62.0,4264.0,1455.0,83
2023-03-07 03:19:29.922001,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.2,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.85,62.0,4264.0,1455.0,83
2023-03-07 03:19:30.925422,27.6,279.9,23.1,279.9,95,100,0.0,27.32,144.2,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.35,62.0,4264.0,1455.0,83
2023-03-07 03:19:31.928814,27.6,279.9,23.1,279.9,95,100,0.0,27.32,143.9,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,155.25,63.0,4264.0,1455.0,83
2023-03-07 03:19:32.932323,27.6,279.9,23.1,279.9,95,100,0.0,27.32,145.0,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.5,63.0,4264.0,1455.0,83
2023-03-07 03:19:33.935834,27.6,279.9,23.1,279.9,95,100,0.0,27.32,143.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,153.65,63.0,4264.0,1455.0,83
2023-03-07 03:19:34.938683,27.6,279.9,23.1,279.9,95,100,0.0,27.32,143.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.3,154.8,63.0,4264.0,1455.0,83
2023-03-07 03:19:35.941680,27.6,279.9,23.1,279.9,95,100,0.0,27.32,143.8,30.0,3.41,3.42,29,30,560,555,00000000 10101000 10000010 00001010,10101000 10100000 10001010 00000000,27.6,280.0,27.25,154.7,64.0,4264.0,1455.0,83
